N,artifact_prob,artifact_selected,candidate_count,clip_quantile,condition,energy_tail_gap,global_weight,invalid_low_energy_rate,method,mode_entropy,near_valid_prob,pool_true_score,pool_valid_rate,regime,score_execution_spearman,seed,selected_energy,selected_mode_frequency,selected_shortcut,selected_true_score,selected_valid,selection_index,shortcut_weight,trial
2,,1.0,2.0,,base,0.7987896130602055,,1.0,calibrated_clipped,0.6931471805599453,,0.5833333333333333,0.5,budget_sweep,-1.0,1,-1.5774331376398518,0.5,1.1324524775499512,0.16666666666666663,0.0,1,,0
2,,1.0,2.0,,base,0.7987896130602055,,1.0,diversity_constrained,0.6931471805599453,,0.5833333333333333,0.5,budget_sweep,-1.0,1,-1.5774331376398518,0.5,1.1324524775499512,0.16666666666666663,0.0,1,,0
4,,1.0,4.0,,base,1.6455286349161744,,1.0,min_energy,1.3862943611198906,,0.75,0.5,budget_sweep,-0.4,1,-1.5774331376398518,0.25,1.1324524775499512,0.16666666666666663,0.0,1,,0
4,,0.0,4.0,,base,0.04794940879576345,,1.0,calibrated_clipped,1.3862943611198906,,0.75,0.5,budget_sweep,-0.4,1,0.020146088480559037,0.25,0.15200661401306034,1.0,1.0,0,,0
4,,1.0,4.0,,base,1.6455286349161744,,1.0,diversity_constrained,1.3862943611198906,,0.75,0.5,budget_sweep,-0.4,1,-1.5774331376398518,0.25,1.1324524775499512,0.16666666666666663,0.0,1,,0
8,,1.0,8.0,,base,1.6837519397343168,,1.0,min_energy,2.0794415416798357,,0.8333333333333334,0.5,budget_sweep,0.19047619047619047,1,-1.5774331376398518,0.125,1.1324524775499512,0.16666666666666663,0.0,1,,0
8,,0.0,8.0,,base,0.37165298817493586,,1.0,calibrated_clipped,2.0794415416798357,,0.8333333333333334,0.5,budget_sweep,0.19047619047619047,1,-0.26533418608047094,0.125,0.25634498150453533,1.0,1.0,4,,0
8,,1.0,8.0,,base,1.6837519397343168,,1.0,diversity_constrained,2.0794415416798357,,0.8333333333333334,0.5,budget_sweep,0.19047619047619047,1,-1.5774331376398518,0.125,1.1324524775499512,0.16666666666666663,0.0,1,,0
16,,1.0,16.0,,base,1.6415472957276869,,0.5,min_energy,2.772588722239781,,0.7291666666666666,0.5,budget_sweep,0.29705882352941176,1,-1.5774331376398518,0.0625,1.1324524775499512,0.16666666666666663,0.0,1,,0
16,,0.0,16.0,,base,0.07883084353105768,,0.5,calibrated_clipped,2.772588722239781,,0.7291666666666666,0.5,budget_sweep,0.29705882352941176,1,-0.014716685443222528,0.0625,0.1551547952227441,1.0,1.0,11,,0
16,,1.0,16.0,,base,1.6415472957276869,,0.5,diversity_constrained,2.772588722239781,,0.7291666666666666,0.5,budget_sweep,0.29705882352941176,1,-1.5774331376398518,0.0625,1.1324524775499512,0.16666666666666663,0.0,1,,0
32,,1.0,32.0,,base,1.869401275239697,,1.0,min_energy,3.4657359027997265,,0.6197916666666667,0.40625,budget_sweep,0.2859237536656892,1,-1.7462917482150524,0.03125,1.111878382447191,0.0,0.0,19,,0
32,,0.0,32.0,,base,0.31743055801517217,,1.0,calibrated_clipped,3.4657359027997265,,0.6197916666666667,0.40625,budget_sweep,0.2859237536656892,1,-0.1943210309905276,0.03125,0.21835630991598257,1.0,1.0,17,,0
32,,1.0,32.0,,base,1.869401275239697,,1.0,diversity_constrained,3.4657359027997265,,0.6197916666666667,0.40625,budget_sweep,0.2859237536656892,1,-1.7462917482150524,0.03125,1.111878382447191,0.0,0.0,19,,0
64,,1.0,64.0,,base,1.946692076211559,,1.0,min_energy,4.1588830833596715,,0.6223958333333334,0.4375,budget_sweep,0.34537545787545787,1,-1.832406302690205,0.015625,1.0931623184709076,0.16666666666666663,0.0,42,,0
64,,0.0,64.0,,base,0.14284331606934253,,1.0,calibrated_clipped,4.1588830833596715,,0.6223958333333334,0.4375,budget_sweep,0.34537545787545787,1,-0.02855754254798866,0.015625,0.13906306231351281,1.0,1.0,60,,0
64,,1.0,64.0,,base,1.946692076211559,,1.0,diversity_constrained,4.1588830833596715,,0.6223958333333334,0.4375,budget_sweep,0.34537545787545787,1,-1.832406302690205,0.015625,1.0931623184709076,0.16666666666666663,0.0,42,,0
128,,1.0,128.0,,base,2.060175817996928,,1.0,min_energy,4.826281538403956,,0.55859375,0.375,budget_sweep,0.4294943691631569,1,-1.9312766848589118,0.0078125,1.2006301251760236,0.16666666666666663,0.0,119,,0
128,,0.0,128.0,,base,0.15745667568600474,,1.0,calibrated_clipped,4.826281538403956,,0.55859375,0.375,budget_sweep,0.4294943691631569,1,-0.02855754254798866,0.0078125,0.13906306231351281,1.0,1.0,60,,0
128,,1.0,128.0,,base,2.060175817996928,,1.0,diversity_constrained,4.826281538403956,,0.55859375,0.375,budget_sweep,0.4294943691631569,1,-1.9312766848589118,0.0078125,1.2006301251760236,0.16666666666666663,0.0,119,,0
256,,1.0,256.0,,base,2.0720742950879942,,1.0,min_energy,5.496440533346441,,0.52734375,0.3828125,budget_sweep,0.3780212863355459,1,-1.9312766848589118,0.00390625,1.2006301251760236,0.16666666666666663,0.0,119,,0
256,,0.0,256.0,,base,0.16935515277707092,,1.0,calibrated_clipped,5.496440533346441,,0.52734375,0.3828125,budget_sweep,0.3780212863355459,1,-0.02855754254798866,0.00390625,0.13906306231351281,1.0,1.0,60,,0
256,,1.0,256.0,,base,2.0720742950879942,,1.0,diversity_constrained,5.496440533346441,,0.52734375,0.3828125,budget_sweep,0.3780212863355459,1,-1.9312766848589118,0.00390625,1.2006301251760236,0.16666666666666663,0.0,119,,0
512,,1.0,512.0,,base,2.13625210673264,,1.0,min_energy,6.153401835443516,,0.5201822916666666,0.37109375,budget_sweep,0.3903070676119523,1,-1.9959997407522596,0.001953125,1.162318558788688,0.33333333333333337,0.0,433,,0
512,,0.0,512.0,,base,0.16880990852836897,,1.0,calibrated_clipped,6.153401835443516,,0.5201822916666666,0.37109375,budget_sweep,0.3903070676119523,1,-0.02855754254798866,0.001953125,0.13906306231351281,1.0,1.0,60,,0
512,,1.0,512.0,,base,2.13625210673264,,1.0,diversity_constrained,6.153401835443516,,0.5201822916666666,0.37109375,budget_sweep,0.3903070676119523,1,-1.9959997407522596,0.001953125,1.162318558788688,0.33333333333333337,0.0,433,,0
1,,0.0,1.0,,base,0.0,,1.0,min_energy,-0.0,,0.0,0.0,budget_sweep,0.0,1,0.7972452101970933,1.0,0.08377824080399461,0.0,0.0,0,,1
1,,0.0,1.0,,base,0.0,,1.0,calibrated_clipped,-0.0,,0.0,0.0,budget_sweep,0.0,1,0.7972452101970933,1.0,0.08377824080399461,0.0,0.0,0,,1
1,,0.0,1.0,,base,0.0,,1.0,diversity_constrained,-0.0,,0.0,0.0,budget_sweep,0.0,1,0.7972452101970933,1.0,0.08377824080399461,0.0,0.0,0,,1
2,,0.0,2.0,,base,0.0028912828541076685,,1.0,min_energy,0.6931471805599453,,0.0,0.0,budget_sweep,-1.0,1,0.7972452101970933,0.5,0.08377824080399461,0.0,0.0,0,,1
2,,0.0,2.0,,base,-0.0028912828541076685,,1.0,calibrated_clipped,0.6931471805599453,,0.0,0.0,budget_sweep,-1.0,1,0.8030277759053086,0.5,0.07407858509272879,0.0,0.0,1,,1
2,,0.0,2.0,,base,0.0028912828541076685,,1.0,diversity_constrained,0.6931471805599453,,0.0,0.0,budget_sweep,-1.0,1,0.7972452101970933,0.5,0.08377824080399461,0.0,0.0,0,,1
4,,0.0,4.0,,base,0.11886254178088351,,1.0,min_energy,1.3862943611198906,,0.0,0.0,budget_sweep,0.8,1,0.6396521183199059,0.25,0.14886587447039298,0.0,0.0,3,,1
4,,0.0,4.0,,base,0.038730550096303884,,1.0,calibrated_clipped,1.3862943611198906,,0.0,0.0,budget_sweep,0.8,1,0.7197841100044855,0.25,0.0998112087108593,0.0,0.0,2,,1
4,,0.0,4.0,,base,0.11886254178088351,,1.0,diversity_constrained,1.3862943611198906,,0.0,0.0,budget_sweep,0.8,1,0.6396521183199059,0.25,0.14886587447039298,0.0,0.0,3,,1
8,,1.0,8.0,,base,2.454129230237145,,1.0,min_energy,2.0794415416798357,,0.125,0.125,budget_sweep,0.8571428571428571,1,-1.789333074085593,0.125,1.162318558788688,0.0,0.0,5,,1
8,,1.0,8.0,,base,2.444670877593997,,1.0,calibrated_clipped,2.0794415416798357,,0.125,0.125,budget_sweep,0.8571428571428571,1,-1.7798747214424446,0.125,1.1520377406983089,0.0,0.0,7,,1
8,,1.0,8.0,,base,2.454129230237145,,1.0,diversity_constrained,2.0794415416798357,,0.125,0.125,budget_sweep,0.8571428571428571,1,-1.789333074085593,0.125,1.162318558788688,0.0,0.0,5,,1
16,,1.0,16.0,,base,2.2647967577236736,,1.0,min_energy,2.772588722239781,,0.3229166666666667,0.125,budget_sweep,0.5441176470588235,1,-1.789333074085593,0.0625,1.162318558788688,0.0,0.0,5,,1
16,,0.0,16.0,,base,0.38124933289860524,,1.0,calibrated_clipped,2.772588722239781,,0.3229166666666667,0.125,budget_sweep,0.5441176470588235,1,0.09421435073947533,0.0625,0.10837159231904266,1.0,1.0,6,,1
16,,1.0,16.0,,base,2.2647967577236736,,1.0,diversity_constrained,2.772588722239781,,0.3229166666666667,0.125,budget_sweep,0.5441176470588235,1,-1.789333074085593,0.0625,1.162318558788688,0.0,0.0,5,,1
32,,1.0,32.0,,base,2.0043930380995216,,0.5,min_energy,3.4657359027997265,,0.5,0.3125,budget_sweep,0.6843841642228738,1,-1.789333074085593,0.03125,1.162318558788688,0.0,0.0,5,,1
32,,0.0,32.0,,base,0.12311721453508795,,0.5,calibrated_clipped,3.4657359027997265,,0.5,0.3125,budget_sweep,0.6843841642228738,1,0.09194274947884054,0.03125,0.10265744443550358,1.0,1.0,21,,1
32,,1.0,32.0,,base,2.0043930380995216,,0.5,diversity_constrained,3.4657359027997265,,0.5,0.3125,budget_sweep,0.6843841642228738,1,-1.789333074085593,0.03125,1.162318558788688,0.0,0.0,5,,1
64,,1.0,64.0,,base,2.1641625432967277,,1.0,min_energy,4.115561384574677,,0.47916666666666674,0.296875,budget_sweep,0.43241758241758244,1,-1.9520000000000008,0.015625,1.3500000000000003,0.0,0.0,33,,1
64,,0.0,64.0,,base,0.1744118187747029,,1.0,calibrated_clipped,4.115561384574677,,0.47916666666666674,0.296875,budget_sweep,0.43241758241758244,1,0.03775072452202409,0.015625,0.12360466642924846,1.0,1.0,26,,1
64,,1.0,64.0,,base,2.1641625432967277,,1.0,diversity_constrained,4.115561384574677,,0.47916666666666674,0.296875,budget_sweep,0.43241758241758244,1,-1.9520000000000008,0.015625,1.3500000000000003,0.0,0.0,33,,1
128,,1.0,128.0,,base,2.115210145485406,,1.0,min_energy,4.79379026431521,,0.5234375,0.3671875,budget_sweep,0.2880424830617103,1,-1.9520000000000008,0.0078125,1.3500000000000003,0.0,0.0,33,,1
128,,0.0,128.0,,base,0.12545942096338109,,1.0,calibrated_clipped,4.79379026431521,,0.5234375,0.3671875,budget_sweep,0.2880424830617103,1,0.03775072452202409,0.0078125,0.12360466642924846,1.0,1.0,26,,1
128,,1.0,128.0,,base,2.115210145485406,,1.0,diversity_constrained,4.79379026431521,,0.5234375,0.3671875,budget_sweep,0.2880424830617103,1,-1.9520000000000008,0.0078125,1.3500000000000003,0.0,0.0,33,,1
256,,1.0,256.0,,base,2.104369300776303,,1.0,min_energy,5.458874384934472,,0.55078125,0.40234375,budget_sweep,0.33249241817349506,1,-1.9520000000000008,0.00390625,1.3500000000000003,0.0,0.0,33,,1
256,,0.0,256.0,,base,0.12196407406956261,,1.0,calibrated_clipped,5.458874384934472,,0.55078125,0.40234375,budget_sweep,0.33249241817349506,1,0.030405226706739848,0.00390625,0.12592182133516966,1.0,1.0,167,,1
256,,1.0,256.0,,base,2.095060675848747,,1.0,diversity_constrained,5.458874384934472,,0.55078125,0.40234375,budget_sweep,0.33249241817349506,1,-1.9426913750724446,0.00390625,1.213037397147255,0.16666666666666663,0.0,194,,1
512,,1.0,512.0,,base,2.101693091024377,,1.0,min_energy,6.143728577959781,,0.52734375,0.392578125,budget_sweep,0.3751316075577071,1,-1.9520000000000008,0.00390625,1.3500000000000003,0.0,0.0,33,,1
512,,0.0,512.0,,base,0.16096805917169,,1.0,calibrated_clipped,6.143728577959781,,0.52734375,0.392578125,budget_sweep,0.3751316075577071,1,-0.011274968147313949,0.001953125,0.13289461493617985,1.0,1.0,240,,1
512,,1.0,512.0,,base,2.0923844660968207,,1.0,diversity_constrained,6.143728577959781,,0.52734375,0.392578125,budget_sweep,0.3751316075577071,1,-1.9426913750724446,0.001953125,1.213037397147255,0.16666666666666663,0.0,194,,1
1,,0.0,1.0,,base,0.0,,1.0,min_energy,-0.0,,0.8333333333333334,0.0,budget_sweep,0.0,1,0.15296684295054566,1.0,0.11623889780623937,0.8333333333333334,0.0,0,,2
1,,0.0,1.0,,base,0.0,,1.0,calibrated_clipped,-0.0,,0.8333333333333334,0.0,budget_sweep,0.0,1,0.15296684295054566,1.0,0.11623889780623937,0.8333333333333334,0.0,0,,2
1,,0.0,1.0,,base,0.0,,1.0,diversity_constrained,-0.0,,0.8333333333333334,0.0,budget_sweep,0.0,1,0.15296684295054566,1.0,0.11623889780623937,0.8333333333333334,0.0,0,,2
2,,0.0,2.0,,base,0.3126852210301265,,1.0,min_energy,0.6931471805599453,,0.4166666666666667,0.0,budget_sweep,1.0,1,0.15296684295054566,0.5,0.11623889780623937,0.8333333333333334,0.0,0,,2
2,,0.0,2.0,,base,0.3126852210301265,,1.0,calibrated_clipped,0.6931471805599453,,0.4166666666666667,0.0,budget_sweep,1.0,1,0.15296684295054566,0.5,0.11623889780623937,0.8333333333333334,0.0,0,,2
2,,0.0,2.0,,base,0.3126852210301265,,1.0,diversity_constrained,0.6931471805599453,,0.4166666666666667,0.0,budget_sweep,1.0,1,0.15296684295054566,0.5,0.11623889780623937,0.8333333333333334,0.0,0,,2
4,,0.0,4.0,,base,0.38182869822073734,,0.0,min_energy,1.3862943611198906,,0.45833333333333337,0.25,budget_sweep,1.0,1,0.06419070015217769,0.25,0.1265655870147334,1.0,1.0,2,,2
4,,0.0,4.0,,base,0.38182869822073734,,0.0,calibrated_clipped,1.3862943611198906,,0.45833333333333337,0.25,budget_sweep,1.0,1,0.06419070015217769,0.25,0.1265655870147334,1.0,1.0,2,,2
4,,0.0,4.0,,base,0.38182869822073734,,0.0,diversity_constrained,1.3862943611198906,,0.45833333333333337,0.25,budget_sweep,1.0,1,0.06419070015217769,0.25,0.1265655870147334,1.0,1.0,2,,2
8,,0.0,8.0,,base,0.18605906286310359,,0.0,min_energy,2.0794415416798357,,0.5,0.25,budget_sweep,0.8571428571428571,1,0.06419070015217769,0.125,0.1265655870147334,1.0,1.0,2,,2
8,,0.0,8.0,,base,0.18605906286310359,,0.0,calibrated_clipped,2.0794415416798357,,0.5,0.25,budget_sweep,0.8571428571428571,1,0.06419070015217769,0.125,0.1265655870147334,1.0,1.0,2,,2
8,,0.0,8.0,,base,0.18605906286310359,,0.0,diversity_constrained,2.0794415416798357,,0.5,0.25,budget_sweep,0.8571428571428571,1,0.06419070015217769,0.125,0.1265655870147334,1.0,1.0,2,,2
16,,1.0,16.0,,base,2.0369417221159227,,0.5,min_energy,2.772588722239781,,0.625,0.375,budget_sweep,0.6352941176470588,1,-1.8782399684169155,0.0625,1.1387325084900595,0.16666666666666663,0.0,8,,2
16,,0.0,16.0,,base,0.11590777836804997,,0.5,calibrated_clipped,2.772588722239781,,0.625,0.375,budget_sweep,0.6352941176470588,1,0.04279397533095721,0.0625,0.12089868936555083,1.0,1.0,12,,2
16,,1.0,16.0,,base,2.0369417221159227,,0.5,diversity_constrained,2.772588722239781,,0.625,0.375,budget_sweep,0.6352941176470588,1,-1.8782399684169155,0.0625,1.1387325084900595,0.16666666666666663,0.0,8,,2
32,,1.0,32.0,,base,2.0369417221159227,,0.5,min_energy,3.4657359027997265,,0.640625,0.40625,budget_sweep,0.6030058651026393,1,-1.8782399684169155,0.03125,1.1387325084900595,0.16666666666666663,0.0,8,,2
32,,0.0,32.0,,base,0.1078199956396303,,0.5,calibrated_clipped,3.4657359027997265,,0.640625,0.40625,budget_sweep,0.6030058651026393,1,0.0508817580593769,0.03125,0.11512209147561775,1.0,1.0,24,,2
32,,1.0,32.0,,base,2.0369417221159227,,0.5,diversity_constrained,3.4657359027997265,,0.640625,0.40625,budget_sweep,0.6030058651026393,1,-1.8782399684169155,0.03125,1.1387325084900595,0.16666666666666663,0.0,8,,2
64,,1.0,64.0,,base,2.236263423889735,,1.0,min_energy,4.137222233967175,,0.6041666666666667,0.40625,budget_sweep,0.4875915750915751,1,-2.087313174682732,0.015625,1.1492534507420993,0.5,0.0,34,,2
64,,0.0,64.0,,base,0.1428429190409426,,1.0,calibrated_clipped,4.137222233967175,,0.6041666666666667,0.40625,budget_sweep,0.4875915750915751,1,0.006107330166060408,0.015625,0.1317594738821107,1.0,1.0,57,,2
64,,1.0,64.0,,base,2.236263423889735,,1.0,diversity_constrained,4.137222233967175,,0.6041666666666667,0.40625,budget_sweep,0.4875915750915751,1,-2.087313174682732,0.015625,1.1492534507420993,0.5,0.0,34,,2
128,,1.0,128.0,,base,2.2603636342378532,,0.8461538461538461,min_energy,4.841199839223365,,0.53125,0.3671875,budget_sweep,0.6257439113715437,1,-2.087313174682732,0.0078125,1.1492534507420993,0.5,0.0,34,,2
128,,0.0,128.0,,base,0.13025648422416422,,0.8461538461538461,calibrated_clipped,4.841199839223365,,0.53125,0.3671875,budget_sweep,0.6257439113715437,1,0.04279397533095721,0.0078125,0.12089868936555083,1.0,1.0,12,,2
128,,1.0,128.0,,base,2.2603636342378532,,0.8461538461538461,diversity_constrained,4.841199839223365,,0.53125,0.3671875,budget_sweep,0.6257439113715437,1,-2.087313174682732,0.0078125,1.1492534507420993,0.5,0.0,34,,2
256,,1.0,256.0,,base,2.252585307639164,,1.0,min_energy,5.50522701998111,,0.513671875,0.36328125,budget_sweep,0.4849186026550698,1,-2.087313174682732,0.00390625,1.1492534507420993,0.5,0.0,34,,2
256,,0.0,256.0,,base,0.15856737710933524,,1.0,calibrated_clipped,5.50522701998111,,0.513671875,0.36328125,budget_sweep,0.4849186026550698,1,0.006704755847097199,0.00390625,0.12487245954283088,1.0,1.0,189,,2
256,,1.0,256.0,,base,2.252585307639164,,1.0,diversity_constrained,5.50522701998111,,0.513671875,0.36328125,budget_sweep,0.4849186026550698,1,-2.087313174682732,0.00390625,1.1492534507420993,0.5,0.0,34,,2
512,,1.0,512.0,,base,2.248318730586935,,1.0,min_energy,6.170276169769644,,0.5302734375,0.376953125,budget_sweep,0.4856941154255502,1,-2.087313174682732,0.0078125,1.1492534507420993,0.5,0.0,34,,2
512,,0.0,512.0,,base,0.15430080005710617,,1.0,calibrated_clipped,6.170276169769644,,0.5302734375,0.376953125,budget_sweep,0.4856941154255502,1,0.006704755847097199,0.001953125,0.12487245954283088,1.0,1.0,189,,2
512,,1.0,512.0,,base,2.248318730586935,,1.0,diversity_constrained,6.170276169769644,,0.5302734375,0.376953125,budget_sweep,0.4856941154255502,1,-2.087313174682732,0.0078125,1.1492534507420993,0.5,0.0,34,,2
1,,0.0,1.0,,base,0.0,,1.0,min_energy,-0.0,,0.0,0.0,budget_sweep,0.0,1,0.8052593637682798,1.0,0.08055825611404732,0.0,0.0,0,,3
1,,0.0,1.0,,base,0.0,,1.0,calibrated_clipped,-0.0,,0.0,0.0,budget_sweep,0.0,1,0.8052593637682798,1.0,0.08055825611404732,0.0,0.0,0,,3
1,,0.0,1.0,,base,0.0,,1.0,diversity_constrained,-0.0,,0.0,0.0,budget_sweep,0.0,1,0.8052593637682798,1.0,0.08055825611404732,0.0,0.0,0,,3
2,,0.0,2.0,,base,0.32177578742943275,,0.0,min_energy,0.6931471805599453,,0.5,0.5,budget_sweep,1.0,1,0.16170778890941429,0.5,0.09651968386425612,1.0,1.0,1,,3
2,,0.0,2.0,,base,0.32177578742943275,,0.0,calibrated_clipped,0.6931471805599453,,0.5,0.5,budget_sweep,1.0,1,0.16170778890941429,0.5,0.09651968386425612,1.0,1.0,1,,3
2,,0.0,2.0,,base,0.32177578742943275,,0.0,diversity_constrained,0.6931471805599453,,0.5,0.5,budget_sweep,1.0,1,0.16170778890941429,0.5,0.09651968386425612,1.0,1.0,1,,3
4,,0.0,4.0,,base,0.5214992277077757,,0.0,min_energy,1.3862943611198906,,0.29166666666666663,0.25,budget_sweep,1.0,1,0.16170778890941429,0.25,0.09651968386425612,1.0,1.0,1,,3
4,,0.0,4.0,,base,0.5214992277077757,,0.0,calibrated_clipped,1.3862943611198906,,0.29166666666666663,0.25,budget_sweep,1.0,1,0.16170778890941429,0.25,0.09651968386425612,1.0,1.0,1,,3
4,,0.0,4.0,,base,0.5214992277077757,,0.0,diversity_constrained,1.3862943611198906,,0.29166666666666663,0.25,budget_sweep,1.0,1,0.16170778890941429,0.25,0.09651968386425612,1.0,1.0,1,,3
8,,0.0,8.0,,base,0.34477735073002946,,0.0,min_energy,2.0794415416798357,,0.5,0.375,budget_sweep,0.9523809523809523,1,0.06296845472429366,0.125,0.12693320870474403,1.0,1.0,5,,3
8,,0.0,8.0,,base,0.3198985991764638,,0.0,calibrated_clipped,2.0794415416798357,,0.5,0.375,budget_sweep,0.9523809523809523,1,0.08784720627785937,0.125,0.11064166710991108,1.0,1.0,7,,3
8,,0.0,8.0,,base,0.34477735073002946,,0.0,diversity_constrained,2.0794415416798357,,0.5,0.375,budget_sweep,0.9523809523809523,1,0.06296845472429366,0.125,0.12693320870474403,1.0,1.0,5,,3
16,,0.0,16.0,,base,0.46472499855179417,,0.0,min_energy,2.772588722239781,,0.5,0.375,budget_sweep,0.8970588235294118,1,-0.053062428695692734,0.0625,0.17676211699200906,1.0,1.0,8,,3
16,,0.0,16.0,,base,0.3238153635782421,,0.0,calibrated_clipped,2.772588722239781,,0.5,0.375,budget_sweep,0.8970588235294118,1,0.08784720627785937,0.0625,0.11064166710991108,1.0,1.0,7,,3
16,,0.0,16.0,,base,0.46472499855179417,,0.0,diversity_constrained,2.772588722239781,,0.5,0.375,budget_sweep,0.8970588235294118,1,-0.053062428695692734,0.0625,0.17676211699200906,1.0,1.0,8,,3
32,,1.0,32.0,,base,1.3981881288700915,,0.25,min_energy,3.4657359027997265,,0.5885416666666666,0.46875,budget_sweep,0.7675953079178885,1,-1.2015208501035728,0.03125,0.9214997391689965,0.0,0.0,30,,3
32,,0.0,32.0,,base,0.10882007248865937,,0.25,calibrated_clipped,3.4657359027997265,,0.5885416666666666,0.46875,budget_sweep,0.7675953079178885,1,0.08784720627785937,0.03125,0.11064166710991108,1.0,1.0,7,,3
32,,1.0,32.0,,base,1.3981881288700915,,0.25,diversity_constrained,3.4657359027997265,,0.5885416666666666,0.46875,budget_sweep,0.7675953079178885,1,-1.2015208501035728,0.03125,0.9214997391689965,0.0,0.0,30,,3
64,,1.0,64.0,,base,2.0771103543055105,,0.7142857142857143,min_energy,4.1588830833596715,,0.5963541666666667,0.484375,budget_sweep,0.5282967032967033,1,-1.9171906970700698,0.015625,1.3091005600563994,0.0,0.0,57,,3
64,,0.0,64.0,,base,0.10501412818194983,,0.7142857142857143,calibrated_clipped,4.1588830833596715,,0.5963541666666667,0.484375,budget_sweep,0.5282967032967033,1,0.054905529053490665,0.015625,0.11542287667313052,1.0,1.0,36,,3
64,,1.0,64.0,,base,2.0771103543055105,,0.7142857142857143,diversity_constrained,4.1588830833596715,,0.5963541666666667,0.484375,budget_sweep,0.5282967032967033,1,-1.9171906970700698,0.015625,1.3091005600563994,0.0,0.0,57,,3
128,,1.0,128.0,,base,2.209567189668353,,1.0,min_energy,4.830369414527117,,0.5546875,0.421875,budget_sweep,0.36585561252517856,1,-2.055333333333334,0.0078125,1.3500000000000003,0.16666666666666663,0.0,106,,3
128,,0.0,128.0,,base,0.1476469484107382,,1.0,calibrated_clipped,4.830369414527117,,0.5546875,0.421875,budget_sweep,0.36585561252517856,1,0.006586907924280647,0.0078125,0.12635479651616163,1.0,1.0,88,,3
128,,1.0,128.0,,base,2.209567189668353,,1.0,diversity_constrained,4.830369414527117,,0.5546875,0.421875,budget_sweep,0.36585561252517856,1,-2.055333333333334,0.0078125,1.3500000000000003,0.16666666666666663,0.0,106,,3
